filename,width,height,class,xmin,ymin,xmax,ymax
dog-432_jpg.rf.33621091fbff22ee0cef951e3ab39ecd.jpg,320,320,dog,29,43,306,287
cat-3997_jpg.rf.32e5d4fdddd64d392e44ae5f52b06021.jpg,320,320,cat,6,0,320,319
dog-345_jpg.rf.344d9d437c8430346aaff374f184ba9f.jpg,320,320,dog,2,4,316,314
cat-3812_jpg.rf.320391b644042630160f45adf6853f3d.jpg,320,320,cat,3,72,259,226
dog-489_jpg.rf.33a91479deccac51517998a1ec9fb951.jpg,320,320,dog,21,109,297,205
cat-3831_jpg.rf.344043f5573cb98137609eade1c92383.jpg,320,320,cat,57,17,303,318
cat-3970_jpg.rf.345fac6d1bb0b21912509e4dff03e3d4.jpg,320,320,cat,1,9,310,286
cat-3933_jpg.rf.33eeefe826559370e27153de6936c9fa.jpg,320,320,cat,72,18,252,317
cat-3833_jpg.rf.33fe0703f3a41a44e15ddc569b6f2328.jpg,320,320,cat,0,1,319,270
cat-3623_jpg.rf.33be69dac4000c690473afae09cf32cd.jpg,320,320,cat,7,21,257,298
dog-18_jpg.rf.3382d88705bb537e7a60790c3aff2f53.jpg,320,320,dog,39,20,295,300
cat-3508_jpg.rf.346501a61a7ccfeb660cfda1c796b979.jpg,320,320,cat,20,30,300,284
dog-460_jpg.rf.32b3c67124054b860bbca932bdde79f0.jpg,320,320,dog,1,126,315,301
dog-460_jpg.rf.32b3c67124054b860bbca932bdde79f0.jpg,320,320,dog,3,1,241,217
cat-3699_jpg.rf.34c06ffa97fa450df99dfdfc13edc3bc.jpg,320,320,cat,4,103,317,315
dog-46_jpg.rf.34b7588f1cbefc04d280b887f8839b1a.jpg,320,320,dog,50,50,306,298
cat-3692_jpg.rf.3427d7f53a176b1ea8433cd3603525cc.jpg,320,320,cat,3,3,311,319
dog-204_jpg.rf.34e70a760898cb9b5c6de1ad8dddec79.jpg,320,320,dog,32,79,279,261
dog-318_jpg.rf.34f7065a845e10a5c41795ef7e6528ff.jpg,320,320,dog,16,29,300,304
cat-3649_jpg.rf.34e7959bfd8970665df2c60790e4a3a1.jpg,320,320,cat,51,39,305,306
dog-330_jpg.rf.34bb4df7b5f3a12c073c75869eafd551.jpg,320,320,dog,8,70,317,292
dog-52_jpg.rf.352c7f6971de77ff83c9d41d5d371fdc.jpg,320,320,dog,6,124,267,320
cat-3782_jpg.rf.354aa6825966982e5a670c8f3a0b09b5.jpg,320,320,cat,3,1,265,318
cat-3537_jpg.rf.3528e0d95db332f7993789f215c3aeff.jpg,320,320,cat,81,35,248,231
cat-3706_jpg.rf.358af2deb41095efe59b9db4a524c4d7.jpg,320,320,cat,3,6,319,294
dog-3502_jpg.rf.35618aa7476a60dc0350e0c250a210c7.jpg,320,320,dog,4,66,288,199
cat-3788_jpg.rf.358ca9f3b5025d175e323193c01a86d8.jpg,320,320,cat,28,48,253,282
cat-3751_jpg.rf.35829d72307aff3041046760a1fe31a7.jpg,320,320,cat,30,8,295,316
dog-475_jpg.rf.34d6d03345c896178b1252fee4e74f59.jpg,320,320,dog,22,75,188,315
dog-390_jpg.rf.358b3921670653de0cacaced335ed815.jpg,320,320,dog,1,29,297,255
cat-3868_jpg.rf.355b4660885a7a2ced1e271eccac014b.jpg,320,320,cat,113,185,247,262
cat-3754_jpg.rf.35cf42655876dee0e6d818987ebe6fc3.jpg,320,320,cat,1,0,319,296
cat-3752_jpg.rf.354752e0e9f8d2698e255044f72f6218.jpg,320,320,cat,100,5,319,227
dog-302_jpg.rf.35a49433fe46ba4c7a1fcd43d9ee611e.jpg,320,320,dog,52,4,319,308
cat-3569_jpg.rf.35557b6221d9e128848afb5bff6e06cb.jpg,320,320,cat,35,44,315,269
cat-3542_jpg.rf.354e223eb50bb0c3e8263547b26f6fcb.jpg,320,320,cat,39,122,314,254
cat-46_jpg.rf.351f304c8afe082df9c466e66d304f19.jpg,320,320,cat,15,50,306,278
cat-3872_jpg.rf.35d4f60d6d6182921642b6069ceaa0bd.jpg,320,320,cat,2,1,263,85
cat-3872_jpg.rf.35d4f60d6d6182921642b6069ceaa0bd.jpg,320,320,cat,126,67,255,274
cat-3872_jpg.rf.35d4f60d6d6182921642b6069ceaa0bd.jpg,320,320,cat,1,32,131,210
dog-455_jpg.rf.3590fc8615466f160678cea6cfb62e10.jpg,320,320,dog,2,6,317,320
cat-3575_jpg.rf.35ef2b0521a36adf7681c75c12c0c1d0.jpg,320,320,cat,68,195,294,317
cat-3575_jpg.rf.35ef2b0521a36adf7681c75c12c0c1d0.jpg,320,320,cat,69,9,293,117
dog-131_jpg.rf.353956ae6a52fd3c5812b7ac3efc55e8.jpg,320,320,dog,43,100,315,228
dog-302_jpg.rf.35942060d29776f88254180b2a1ce678.jpg,320,320,dog,4,1,308,268
cat-14_jpg.rf.360c99e310e2f68e20dc8ca8514e3fa8.jpg,320,320,cat,4,6,318,315
cat-3955_jpg.rf.35d7b94b8b909337dce3613b4bf83c75.jpg,320,320,cat,3,7,268,263
dog-186_jpg.rf.35c37112929e58aafec8e3f762bb813c.jpg,320,320,dog,65,43,319,310
dog-285_jpg.rf.36233cf186934ed9fab588e9c6773f8f.jpg,320,320,dog,38,0,313,316
dog-346_jpg.rf.360e1c26da2e3b44a8bb35f46a01f6c0.jpg,320,320,dog,3,14,312,316
cat-3594_jpg.rf.362283b68836021556551818afd67b82.jpg,320,320,cat,94,3,288,315
cat-3599_jpg.rf.36169f43f0a961153278faf5c5ea34a2.jpg,320,320,cat,9,7,309,320
cat-3914_jpg.rf.35e0eadad8502253955b03a0c41ccffd.jpg,320,320,cat,76,9,315,299
cat-7_jpg.rf.369a14a24d3ded26abfce5b4428f8ae8.jpg,320,320,cat,11,11,315,219
dog-217_jpg.rf.36559f348653427c67cbd2b5f7ab83a8.jpg,320,320,dog,10,2,315,319
dog-268_jpg.rf.362971565c1513362740c6bec57a5ecd.jpg,320,320,dog,2,40,320,206
dog-44_jpg.rf.36b8e177468882b8b37b6541d2d577b8.jpg,320,320,dog,101,1,317,243
cat-3549_jpg.rf.36bc54bb3dd6c72c66caa7344a468531.jpg,320,320,cat,74,6,208,267
cat-3549_jpg.rf.36bc54bb3dd6c72c66caa7344a468531.jpg,320,320,cat,202,59,320,221
dog-110_jpg.rf.369dfc3005d5b769fedbc4f2a46c1e49.jpg,320,320,dog,123,97,235,249
dog-110_jpg.rf.369dfc3005d5b769fedbc4f2a46c1e49.jpg,320,320,dog,14,1,176,131
cat-3777_jpg.rf.37977891c092d5230cb7b98e2e2b0b36.jpg,320,320,cat,23,29,310,283
dog-241_jpg.rf.363f17092947b7580d2b53177cd7ffb0.jpg,320,320,dog,3,25,315,298
dog-44_jpg.rf.364d4c2234fb0855b483daa8d17dec11.jpg,320,320,dog,78,101,320,317
dog-323_jpg.rf.3673a8a8ba727416a68b730b4b292d4a.jpg,320,320,dog,25,2,279,307
dog-59_jpg.rf.377ce5da577d44488248b67ca3390eeb.jpg,320,320,dog,90,159,156,277
cat-32_jpg.rf.3709f7a3604b55c68a7520a3e97a741d.jpg,320,320,cat,15,90,307,275
cat-3924_jpg.rf.36de0e25e6cc336ab64b6e5712d96b1a.jpg,320,320,cat,12,72,320,252
cat-3613_jpg.rf.37b08821dea998dcd9e2cdca74ef04c1.jpg,320,320,cat,6,50,310,306
dog-319_jpg.rf.36ca4182b64667de5e2d918eb5e8dd73.jpg,320,320,dog,40,1,290,315
dog-425_jpg.rf.3651a50f427ee921080cfd6c9e0d3a2f.jpg,320,320,dog,8,9,318,277
dog-309_jpg.rf.373f36d3e24dbec35e87a0f0cd91089f.jpg,320,320,dog,26,49,297,288
cat-3978_jpg.rf.37206281cf7c252d92953106ccafd822.jpg,320,320,cat,1,47,319,319
cat-3961_jpg.rf.37f08ed7a6210ef968e4a5dfda411e8e.jpg,320,320,cat,2,33,319,315
dog-3516_jpg.rf.380e90af7ad06cd5f0a22566425289d7.jpg,320,320,dog,1,44,319,311
cat-3901_jpg.rf.3827dbafbb27e12c3044c7a4cb0242a1.jpg,320,320,cat,72,27,254,317
cat-3844_jpg.rf.371968793f766b141cf3cc23064af2c6.jpg,320,320,cat,21,13,261,315
cat-3762_jpg.rf.37c0a5380bf9a81d5203c5cddb078c47.jpg,320,320,cat,3,4,317,298
cat-3660_jpg.rf.385c5913c4c2e3b3f9e08ce74582acac.jpg,320,320,cat,5,8,319,317
cat-3661_jpg.rf.3648601ce711239c83cfd706763b33ea.jpg,320,320,cat,96,27,198,158
cat-3661_jpg.rf.3648601ce711239c83cfd706763b33ea.jpg,320,320,cat,11,151,310,307
cat-42_jpg.rf.3875001214107bf4694623bf591eecc8.jpg,320,320,cat,8,6,310,314
cat-45_jpg.rf.388c01143cd3f384b8ed3b78fb68048c.jpg,320,320,cat,77,107,223,240
cat-3750_jpg.rf.385634a7ec1101af880c332c16e98e05.jpg,320,320,cat,6,66,319,240
dog-338_jpg.rf.38833c92b544cd2fe2bdb18786f26eee.jpg,320,320,dog,49,109,164,241
dog-338_jpg.rf.38833c92b544cd2fe2bdb18786f26eee.jpg,320,320,dog,127,55,258,224
cat-3618_jpg.rf.386c83fb85824e66b4bf36dca415eeda.jpg,320,320,cat,43,14,317,263
dog-159_jpg.rf.384d3e2fb65271003e4c75a412b024be.jpg,320,320,dog,29,96,257,218
dog-429_jpg.rf.38951231845287d56cbbed5b1c4d374b.jpg,320,320,dog,40,24,313,320
cat-3789_jpg.rf.38a364d3d7e884d010fd35c544135066.jpg,320,320,cat,25,20,271,308
dog-473_jpg.rf.389326f599532223a6b0e309a836edf9.jpg,320,320,dog,2,76,299,318
dog-497_jpg.rf.38d49e6c63e5fb981799fef08b04ed66.jpg,320,320,dog,15,9,299,257
cat-3791_jpg.rf.38e41a40d62a768c61fae8924472147f.jpg,320,320,cat,32,73,228,225
cat-3672_jpg.rf.8784327865a372baaf2ad63abaf480ad.jpg,320,320,cat,68,58,140,96
cat-3672_jpg.rf.8784327865a372baaf2ad63abaf480ad.jpg,320,320,dog,180,30,274,80
dog-371_jpg.rf.875d96f9e9deb0fc8e4c0ec0ae86be34.jpg,320,320,dog,28,29,308,217
cat-3675_jpg.rf.873b533319e0e1397a6c8c14c86a7755.jpg,320,320,cat,85,7,295,317
cat-3577_jpg.rf.870aa108063710627ad7ed77e49fb75d.jpg,320,320,cat,93,80,318,202
cat-3946_jpg.rf.86c200b826d25a62f874e7f21974d764.jpg,320,320,cat,43,62,233,258
cat-3614_jpg.rf.85caa3c9055ab1863c8a73181e971aa0.jpg,320,320,cat,49,50,297,301
cat-3740_jpg.rf.84bb1b494947549c8b8095968df549cf.jpg,320,320,cat,46,2,312,306
dog-163_jpg.rf.8487e538aba9a9a3235a166f4f8b07a9.jpg,320,320,dog,115,3,313,315
dog-92_jpg.rf.8783a59a7dcd2ecf193cdeae2b76e2b5.jpg,320,320,dog,37,31,217,318
dog-133_jpg.rf.8774191e13e5739ab35c4e4011bb6a58.jpg,320,320,dog,21,6,317,317
cat-3756_jpg.rf.874a5e0b07b02dbba787359c2f300634.jpg,320,320,cat,51,74,318,316
dog-330_jpg.rf.871cacb4926b29970fa82c39b879e5ca.jpg,320,320,dog,3,29,312,251
dog-269_jpg.rf.84a5e28898c5b7b6c8dcedeb44323087.jpg,320,320,dog,47,24,269,221
dog-269_jpg.rf.84a5e28898c5b7b6c8dcedeb44323087.jpg,320,320,dog,42,199,262,302
cat-3796_jpg.rf.85c80d2d345c1b9f0959a60b2d8c7ca9.jpg,320,320,cat,5,50,275,292
dog-288_jpg.rf.85bf84a2ac62984f4ff6b875c16327fc.jpg,320,320,dog,62,47,262,267
cat-13_jpg.rf.85f30f58fd18139e4f37f8eb38d094d8.jpg,320,320,cat,1,7,310,315
cat-3503_jpg.rf.8749bc9339276f72c626cb460d9a5f68.jpg,320,320,cat,32,5,284,319
dog-53_jpg.rf.865df9ddc98de44033eaf8662794324b.jpg,320,320,dog,44,37,280,309
cat-3613_jpg.rf.8815047543e73414369aee41d088c39f.jpg,320,320,cat,6,50,310,306
dog-467_jpg.rf.871d27c773c772837b3284099bd3e668.jpg,320,320,dog,18,70,268,236
dog-152_jpg.rf.87e72e05e29a5618956c8297b9373ccf.jpg,320,320,dog,3,34,317,282
dog-249_jpg.rf.868fc7c72253ced1e67d3376b6bc6278.jpg,320,320,dog,16,33,304,309
dog-285_jpg.rf.86034312813250dabd203b5445eca7b2.jpg,320,320,dog,0,7,316,282
cat-3926_jpg.rf.84f5386cff0a387c891c1c57bebfac5a.jpg,320,320,cat,50,9,272,297
cat-3598_jpg.rf.887cc36e508209169812ffa43a5ff90a.jpg,320,320,cat,8,17,292,299
cat-3674_jpg.rf.86bd1a82a14ab425483e245946f60fc3.jpg,320,320,cat,75,113,199,316
dog-377_jpg.rf.88e99943080d730f07b0fa5c32ed9bb9.jpg,320,320,dog,12,16,308,313
dog-88_jpg.rf.87d74daf1d81ad01f82b78435ee757b7.jpg,320,320,dog,60,124,258,182
cat-3552_jpg.rf.888fe302bb1d504b8df0f2603fd44c84.jpg,320,320,cat,18,32,313,316
cat-3684_jpg.rf.88447903533fab07335ce98c6067277d.jpg,320,320,cat,60,30,210,168
cat-3684_jpg.rf.88447903533fab07335ce98c6067277d.jpg,320,320,cat,12,125,178,299
cat-3627_jpg.rf.88a6a6696a8c507443fbc5c091c6ab55.jpg,320,320,cat,85,36,235,220
cat-3934_jpg.rf.8899c9176241795fe48ead5e77457b0b.jpg,320,320,cat,16,15,320,304
dog-310_jpg.rf.88f4f82c6718830912e1698013c551b8.jpg,320,320,dog,62,0,236,319
cat-3_jpg.rf.88efb658b50795c97caca75dbbec739c.jpg,320,320,cat,23,9,320,305
dog-2_jpg.rf.87e49c2f6ad0ab84d785835b1ea5163e.jpg,320,320,dog,116,71,276,297
dog-239_jpg.rf.88f5d86a28ee48d4513f45d921529262.jpg,320,320,dog,37,89,245,219
dog-29_jpg.rf.8940a5dfad8dbe97636bdc036486e731.jpg,320,320,dog,86,63,240,211
cat-3592_jpg.rf.88b07e7764aa925c32d8bab9520bc3d3.jpg,320,320,cat,17,42,313,312
dog-269_jpg.rf.8915046d3223ce86e04ee377b31e5202.jpg,320,320,dog,51,100,273,297
dog-269_jpg.rf.8915046d3223ce86e04ee377b31e5202.jpg,320,320,dog,59,19,279,121
dog-262_jpg.rf.8965cbb21dad651faea3da58d84b8b8e.jpg,320,320,dog,61,69,295,319
dog-359_jpg.rf.895485c8853d71851c0fff486633f408.jpg,320,320,dog,4,1,298,317
dog-402_jpg.rf.89b6630e4a7ad68b8f928f2868b2260d.jpg,320,320,dog,22,11,311,239
cat-3940_jpg.rf.898cafedeb5318a86163936896ca25df.jpg,320,320,cat,2,7,298,314
cat-3947_jpg.rf.896617b8ac0e4a65eaec9ad624bfa2e2.jpg,320,320,cat,31,10,312,277
cat-3508_jpg.rf.899bc7beee1ac3e86b6927955eba8c29.jpg,320,320,cat,37,20,291,300
cat-3991_jpg.rf.89de18f6c0ab1ff3218cd9ae6339f06a.jpg,320,320,cat,3,28,319,296
dog-485_jpg.rf.89ce25a3eb5804d9a73220a978d3d6f8.jpg,320,320,dog,21,31,293,284
cat-2_jpg.rf.89bfe7eeced7a8e48580c4729769156e.jpg,320,320,cat,1,50,319,276
cat-30_jpg.rf.89df0191f6a999f1ee6efb4b33ce9acd.jpg,320,320,cat,14,28,287,260
dog-245_jpg.rf.89df8cde745d33d6d2dea86e5f5bd4ac.jpg,320,320,dog,33,14,301,308
dog-127_jpg.rf.89be7e0b6f5a9ffa03cb46126ab6b265.jpg,320,320,dog,2,64,307,253
cat-3918_jpg.rf.8a260df3bca671bc3477904232c68214.jpg,320,320,cat,36,75,246,274
dog-223_jpg.rf.89fb0ffd8bfe7b586d59a31d5bd30717.jpg,320,320,dog,0,1,318,294
cat-3570_jpg.rf.8a197750a78d892fc19f3289739e5d28.jpg,320,320,cat,99,56,295,248
cat-3570_jpg.rf.8a197750a78d892fc19f3289739e5d28.jpg,320,320,cat,2,45,177,305
cat-3610_jpg.rf.8a76b335e77b970f90deaf6b3afff5f4.jpg,320,320,cat,15,28,311,299
dog-216_jpg.rf.8a81145084218d957a98a3ce3f1fa1a0.jpg,320,320,dog,3,7,315,303
cat-3586_jpg.rf.8a3fee6a25d597e167c863ac618edf69.jpg,320,320,cat,36,10,280,249
dog-293_jpg.rf.8ab123006b49e4f50cec0d17ee7b0791.jpg,320,320,dog,2,39,284,248
cat-3558_jpg.rf.8a1f83ea5750ce18a108a111826a013e.jpg,320,320,cat,14,1,318,317
cat-3816_jpg.rf.8ac43cebfc5fe83893654d70e8276a7a.jpg,320,320,cat,1,48,302,300
cat-3671_jpg.rf.8ac6252311c10851ccf821ba8ba86683.jpg,320,320,cat,22,31,298,262
cat-44_jpg.rf.8a97685b11d7095314cbcca0aed1a8e0.jpg,320,320,cat,96,66,260,264
dog-122_jpg.rf.8acd43f99c98e8fdfde34761c4f66444.jpg,320,320,dog,37,1,315,270
cat-3536_jpg.rf.8b0ba8189ecc2ba25814a3e2e8addcad.jpg,320,320,cat,40,102,282,242
dog-55_jpg.rf.8ac7b280f62c17042065d90c0a7d07fb.jpg,320,320,dog,4,5,290,316
dog-213_jpg.rf.8b72b0e21c5855b981c6daf128830118.jpg,320,320,dog,108,30,216,264
dog-70_jpg.rf.8bab3dcd682773b0364c2fad4c74a6d5.jpg,320,320,dog,1,9,315,315
dog-111_jpg.rf.8b04a0828f34366dfffd2235d2fed054.jpg,320,320,dog,61,1,263,226
cat-3570_jpg.rf.8bb1c47089ca0fb65e0b96105d4e7a9b.jpg,320,320,cat,99,56,295,248
cat-3570_jpg.rf.8bb1c47089ca0fb65e0b96105d4e7a9b.jpg,320,320,cat,2,45,177,305
dog-128_jpg.rf.8c504adbc83ff4e917914707ccda383a.jpg,320,320,dog,11,70,315,314
dog-287_jpg.rf.8c08e58dbff6ffc3c5d23d35cc79bbbd.jpg,320,320,dog,29,33,286,288
cat-3999_jpg.rf.8c66d55d95369f8445a83d01e67c8a1a.jpg,320,320,cat,15,27,305,313
dog-116_jpg.rf.8c1f7043d9412e8720aabd9109be1ce8.jpg,320,320,dog,5,30,305,271
cat-23_jpg.rf.8c6e1cdcab8e2bfaad611a61cc83b21f.jpg,320,320,cat,127,28,227,228
cat-3696_jpg.rf.8ad715fb15829b584bf71e08db09b373.jpg,320,320,cat,41,15,269,262
dog-163_jpg.rf.8bfd82ce5e79c3f4bac1b44da6f9b030.jpg,320,320,dog,7,5,205,317
dog-165_jpg.rf.8bf88d4bccc71819be9da65119ed3bd1.jpg,320,320,dog,43,40,310,290
cat-3756_jpg.rf.8c48956d243aa19b98b51dfd4d719c9f.jpg,320,320,cat,3,4,270,246
cat-3922_jpg.rf.8cabde13d22a13ff4628c32a8fae6312.jpg,320,320,cat,3,9,297,319
dog-334_jpg.rf.8c89a9787fbe86d4570139f9cb013c9d.jpg,320,320,dog,65,25,307,283

cat-26_jpg.rf.8c991bbaeffda9451445b965bc4ca6aa.jpg,320,320,cat,68,28,267,156
dog-3505_jpg.rf.8ccd9f64bc4a9038fe9812c318f10db6.jpg,320,320,dog,26,68,287,219
dog-367_jpg.rf.8cecfa84d96ab931a9a1aaf0c1653cf2.jpg,320,320,dog,5,29,295,319
dog-306_jpg.rf.8bb7d5c0e0f5d436c858ae00a8dfa628.jpg,320,320,dog,12,99,315,277
dog-464_jpg.rf.8d09b5e9025c4e32831c34db9bcf700f.jpg,320,320,dog,48,34,232,296
cat-3767_jpg.rf.8d21f8b31655d409935462f7b326e9e4.jpg,320,320,cat,32,4,320,312
cat-10_jpg.rf.8db77dd766648f888493f0dcd32b889c.jpg,320,320,cat,27,21,317,319
cat-3996_jpg.rf.8d40adc55ea3dd56e471ba2ec454e66b.jpg,320,320,cat,68,14,266,309
cat-3757_jpg.rf.8d3c0bf0a46d9bf68efef0bf21fb3cbc.jpg,320,320,cat,4,0,316,319
cat-3557_jpg.rf.8d854a309ef9fc718c7c4244b1340ffd.jpg,320,320,cat,32,44,306,272
dog-114_jpg.rf.8d4b4e6124e2abe71629fb77438fc34d.jpg,320,320,dog,23,73,319,249
cat-3949_jpg.rf.8e26854b8ee1b2da80f06278b1a836b4.jpg,320,320,cat,34,5,319,154
cat-3949_jpg.rf.8e26854b8ee1b2da80f06278b1a836b4.jpg,320,320,cat,34,148,186,306
cat-3619_jpg.rf.8d3d6c2b84101ceae88b04c80be57128.jpg,320,320,cat,17,38,319,320
cat-3877_jpg.rf.8dbff027e42009199ad1a2676d201a30.jpg,320,320,cat,17,22,317,302
dog-260_jpg.rf.8efb5e0c84f7a0f9b7c32e615cadec61.jpg,320,320,dog,4,65,226,205
dog-452_jpg.rf.8e9c684c3dabd8c669172c3f8cb735e9.jpg,320,320,dog,11,64,308,229
cat-3955_jpg.rf.8d677c6982ca201ab2a41cf883761d7a.jpg,320,320,cat,3,7,268,263
dog-447_jpg.rf.8e0181120af44970d67947eb27fa3a0d.jpg,320,320,dog,18,14,319,292
cat-25_jpg.rf.8efdc515168197d0e1b827687e9c69b4.jpg,320,320,cat,1,100,303,312
dog-286_jpg.rf.8e55af6e3eb8d3069fc081ded1c6eb7c.jpg,320,320,dog,39,55,280,297
dog-437_jpg.rf.8f1341b0f05ba15f687251034397a3f9.jpg,320,320,dog,0,1,302,304
cat-3780_jpg.rf.8e3ac893122239d75925fbf679d1aa2c.jpg,320,320,cat,180,11,290,301
cat-3780_jpg.rf.8e3ac893122239d75925fbf679d1aa2c.jpg,320,320,cat,1,104,143,240
cat-3807_jpg.rf.8fc3c6411397dc9e6d55948a04ca3697.jpg,320,320,cat,16,97,256,251
dog-470_jpg.rf.8f8bb65c34dbac6c0f8912386395b3d0.jpg,320,320,dog,24,41,306,263
cat-3998_jpg.rf.8d53454cb06aeab287e2b7bf7d67a793.jpg,320,320,cat,96,151,212,241
dog-347_jpg.rf.8fb3c7297cff93acfd91d01e18741ab2.jpg,320,320,dog,20,24,316,309
dog-489_jpg.rf.8f80dfdf78f1bd12f982aa65cda8b6ab.jpg,320,320,dog,21,109,297,205
dog-183_jpg.rf.8f03c7c0fabe7a06fa1e5b9c6cac7e1f.jpg,320,320,dog,29,34,242,286
dog-228_jpg.rf.8feb0605bd66f8b5e93ce8219b656e55.jpg,320,320,dog,60,17,268,310
dog-90_jpg.rf.8dc514426c8fb741c1ba539bae237618.jpg,320,320,dog,6,7,310,283
cat-3586_jpg.rf.900342e10d8325298b0328b5361e91cb.jpg,320,320,cat,36,10,280,249
cat-3674_jpg.rf.9033e75b739f501c6ffe762fa0be39a3.jpg,320,320,cat,75,113,199,316
cat-3993_jpg.rf.907c1c335e05366ba0a5579aea8aae27.jpg,320,320,cat,49,61,295,308
dog-117_jpg.rf.8ea98d827f22216a5943095d116aa38d.jpg,320,320,dog,20,6,300,317
dog-107_jpg.rf.908dc04bb0013c5946b08decddf31dcf.jpg,320,320,dog,3,16,308,314
cat-3685_jpg.rf.90e240764dba95dd30978bac68a281af.jpg,320,320,cat,75,80,295,267
dog-76_jpg.rf.9150dca174f7cd86887f4f1f3f01669a.jpg,320,320,dog,37,49,306,306
dog-362_jpg.rf.910d1abc72d0ddb606813a8573b0bd16.jpg,320,320,dog,78,50,205,320
cat-3651_jpg.rf.90fdd43f7f532530a2133f72e05d92fa.jpg,320,320,cat,31,2,302,319
cat-3520_jpg.rf.91e466ae08795c0acb36d16d07cc8a3d.jpg,320,320,cat,8,8,310,318
cat-44_jpg.rf.9138ed2566e571431c7e8a38fe7b07e8.jpg,320,320,cat,66,60,264,224
dog-381_jpg.rf.91da4eb4f94524b7f29d687b211084c3.jpg,320,320,dog,89,117,225,210
cat-3946_jpg.rf.911bfa8db5e6c2abb7bd53f2c017bf34.jpg,320,320,cat,63,43,259,233
cat-3601_jpg.rf.91e3ba19b8189df0f512574136e0bb4e.jpg,320,320,cat,77,90,260,318
cat-3573_jpg.rf.9294183e3f9a206c7158f8f4b2b326f9.jpg,320,320,cat,1,10,317,319
cat-3747_jpg.rf.9291e0180b4f71d1333fc1589d866906.jpg,320,320,cat,52,52,210,200
cat-3792_jpg.rf.9186b73dbe018d9d4ebef602e24b732c.jpg,320,320,cat,12,35,308,317
cat-3781_jpg.rf.92988d223ec90c484356606f075608c3.jpg,320,320,cat,74,16,281,290
cat-3611_jpg.rf.918888a6aa145873758020965eb4a8f8.jpg,320,320,cat,1,138,292,257
cat-3515_jpg.rf.92aa5b16f72a2b20d52a8369f0af37ed.jpg,320,320,cat,58,72,307,253
cat-3573_jpg.rf.92247bfb0a2d6587447b3de92b0e36ad.jpg,320,320,cat,0,2,310,317
dog-101_jpg.rf.926307fe6f012bff440a634c568562be.jpg,320,320,dog,7,35,299,282
cat-3512_jpg.rf.91590f0dfbc2d970a3213f98b7d447a4.jpg,320,320,cat,5,8,305,313
dog-283_jpg.rf.91ed026a435cbfaf9be4b4c5ce0f6556.jpg,320,320,dog,20,13,296,307
cat-3834_jpg.rf.9229e930930efc039ccad3ac20c5a6f3.jpg,320,320,cat,9,5,261,313
dog-3532_jpg.rf.92ab7f62f4f171384f2005ceab42b503.jpg,320,320,dog,67,4,239,314
dog-256_jpg.rf.9330108014fefa2a07e26924eba51d64.jpg,320,320,dog,11,3,309,295
cat-3635_jpg.rf.92b1d0649d6af3bb0a989618dfadd600.jpg,320,320,cat,4,7,317,308
dog-31_jpg.rf.9356384b05c0d0dcfc10823a9af48740.jpg,320,320,dog,8,2,318,310
dog-227_jpg.rf.939b67eb2863a5bab563ec3f041adf08.jpg,320,320,dog,83,36,249,316
dog-346_jpg.rf.94599d70cc0cde492d849a6624513638.jpg,320,320,dog,14,8,316,317
cat-3951_jpg.rf.94bacfb8440efecc74f5720ab95b2ca8.jpg,320,320,cat,36,5,305,263
dog-480_jpg.rf.9417aeaef889dea3925757371190f1c2.jpg,320,320,dog,107,110,310,318
dog-480_jpg.rf.9417aeaef889dea3925757371190f1c2.jpg,320,320,dog,78,10,186,86
cat-3543_jpg.rf.93c389d7a90da7eb235f9467fca0d595.jpg,320,320,cat,6,15,284,319
dog-328_jpg.rf.9456d9283976ccc6648691e1f1584997.jpg,320,320,dog,24,57,314,309
cat-3519_jpg.rf.939fe522088960e5f8ac60e10c584072.jpg,320,320,cat,7,3,314,309
dog-339_jpg.rf.942459481c7108f090d3d1c45f1e53db.jpg,320,320,dog,3,25,296,317
dog-17_jpg.rf.944a64dc3e5daab1e5e71042b530ca0d.jpg,320,320,dog,8,28,305,260
dog-292_jpg.rf.947a9ad873fcd12fe68f679a1a0254b9.jpg,320,320,dog,22,30,307,296
dog-238_jpg.rf.94d25191e78520a45d35a38b3d334b23.jpg,320,320,dog,2,3,317,317
dog-220_jpg.rf.9416c246e019e82de5c8300e26c69588.jpg,320,320,dog,18,23,316,316
cat-3725_jpg.rf.9527f0e2c154dde4d66a6ca34cf090c5.jpg,320,320,cat,6,25,297,291
dog-330_jpg.rf.93bebccd854d21a5799f10840f496544.jpg,320,320,dog,8,70,317,292
cat-3850_jpg.rf.94f862ce88959c95aae071c702ec6a09.jpg,320,320,cat,1,0,315,310
dog-398_jpg.rf.966661b7adca021c5b33ac58361d5f23.jpg,320,320,dog,33,12,317,292
cat-3742_jpg.rf.952cb7b017e0031b2d304355f6d43b6e.jpg,320,320,cat,10,2,310,304
cat-3616_jpg.rf.9539d2505f858ff5f3d1409cb407518d.jpg,320,320,cat,12,9,296,317
dog-242_jpg.rf.957deecb4b03b3ed5891014a412fbd25.jpg,320,320,dog,3,4,317,312
dog-292_jpg.rf.9699dd9ff59459fe41aedb090ab0dfd1.jpg,320,320,dog,13,25,298,291
dog-291_jpg.rf.969c6c0d2f15b524179584c1bb1dbacd.jpg,320,320,dog,56,117,298,267
